FILETYPE=RAMAN SPECTRUM
DATETIME=2025-07-28 12:46:47
CCD=Artemis
CCDMODEL=Atik428EX
LASER=532
TEMPERATURE=0
IT=4000ms
BINNING_START=761
BINNING_LENGTH=10
MODEL=XperRAM-S
SPECTROMETER=XPE200
GRATING=1800
STARTFROM=-50
RSRANGE=726.503234371725
SPECTRATAKEN=1
DISPLAYMODE=LATEST
TYPE=RamanShift
XUNITS=1/cm
LEN=1931
XYDATA=
-468.195,686
-466.532,805
-464.869,780
-463.206,682
-461.544,786
-459.882,742
-458.220,717
-456.558,746
-454.897,694
-453.236,711
-451.575,788
-449.915,806
-448.255,653
-446.595,721
-444.935,756
-443.276,728
-441.617,740
-439.958,738
-438.299,683
-436.641,742
-434.983,805
-433.326,705
-431.668,772
-430.011,838
-428.354,795
-426.698,763
-425.042,851
-423.386,850
-421.730,725
-420.074,693
-418.419,817
-416.764,924
-415.110,1194
-413.456,1859
-411.802,1895
-410.148,1254
-408.494,935
-406.841,887
-405.188,800
-403.536,790
-401.883,776
-400.231,912
-398.579,758
-396.928,819
-395.277,771
-393.626,881
-391.975,766
-390.325,834
-388.674,791
-387.025,794
-385.375,784
-383.726,692
-382.077,848
-380.428,858
-378.780,817
-377.131,802
-375.484,792
-373.836,891
-372.189,821
-370.542,790
-368.895,813
-367.248,833
-365.602,878
-363.956,850
-362.311,803
-360.665,800
-359.020,976
-357.375,783
-355.731,829
-354.087,851
-352.443,951
-350.799,1290
-349.156,1667
-347.512,1546
-345.870,1842
-344.227,2057
-342.585,2189
-340.943,1801
-339.301,1598
-337.660,1354
-336.018,1175
-334.378,1214
-332.737,1086
-331.097,1061
-329.457,1061
-327.817,1047
-326.177,1085
-324.538,1010
-322.899,991
-321.261,1068
-319.622,1172
-317.984,1072
-316.346,1267
-314.709,1105
-313.072,1050
-311.435,1042
-309.798,1065
-308.161,977
-306.525,1006
-304.889,890
-303.254,937
-301.619,969
-299.984,988
-298.349,840
-296.714,929
-295.080,1029
-293.446,1015
-291.813,1056
-290.180,1097
-288.546,1091
-286.914,1121
-285.281,1154
-283.649,958
-282.017,1036
-280.385,911
-278.754,892
-277.123,989
-275.492,955
-273.862,1198
-272.231,1040
-270.602,939
-268.972,909
-267.342,1005
-265.713,1084
-264.085,957
-262.456,984
-260.828,931
-259.200,922
-257.572,968
-255.945,1131
-254.317,948
-252.691,1051
-251.064,1054
-249.438,1012
-247.812,993
-246.186,1088
-244.560,994
-242.935,1091
-241.310,1046
-239.686,1032
-238.061,1002
-236.437,1093
-234.814,1030
-233.190,1113
-231.567,935
-229.944,1146
-228.321,1210
-226.699,1354
-225.077,980
-223.455,1156
-221.833,1098
-220.212,1142
-218.591,1009
-216.970,1005
-215.350,989
-213.730,1054
-212.110,1007
-210.491,1123
-208.871,1071
-207.252,1095
-205.634,1058
-204.015,1108
-202.397,1123
-200.779,929
-199.161,1019
-197.544,1128
-195.927,958
-194.310,1021
-192.694,1022
-191.078,1120
-189.462,1203
-187.846,1199
-186.231,1296
-184.616,1147
-183.001,1150
-181.386,1206
-179.772,1208
-178.158,1416
-176.545,1437
-174.931,1195
-173.318,1191
-171.705,1349
-170.093,1315
-168.480,1238
-166.869,1152
-165.257,1123
-163.645,1333
-162.034,1160
-160.423,1047
-158.813,1133
-157.203,1224
-155.593,1183
-153.983,1135
-152.373,1242
-150.764,1050
-149.155,1137
-147.547,1197
-145.938,1131
-144.330,1052
-142.723,1075
-141.115,1259
-139.508,1387
-137.901,1197
-136.294,1261
-134.688,1357
-133.082,1674
-131.476,1599
-129.871,1430
-128.266,1421
-126.661,1398
-125.056,1241
-123.452,1343
-121.848,1370
-120.244,1451
-118.640,1732
-117.037,1345
-115.434,1665
-113.831,1568
-112.229,1904
-110.627,1458
-109.025,1664
-107.423,1627
-105.822,1933
-104.221,1772
-102.620,1974
-101.020,2556
-99.420,2063
-97.820,2138
-96.220,1914
-94.621,2179
-93.022,2112
-91.423,2101
-89.825,2385
-88.227,2211
-86.629,2714
-85.031,2594
-83.434,2662
-81.837,2705
-80.240,2420
-78.644,2152
-77.047,2284
-75.452,2500
-73.856,2572
-72.261,2507
-70.665,2998
-69.071,3376
-67.476,2499
-65.882,2629
-64.288,2778
-62.694,2462
-61.101,2459
-59.508,2967
-57.915,2588
-56.323,2409
-54.730,2180
-53.138,2423
-51.547,2225
-49.955,2311
-48.364,2490
-46.773,2618
-45.183,2394
-43.592,2318
-42.002,2150
-40.413,2390
-38.823,2774
-37.234,2653
-35.645,3447
-34.057,3408
-32.468,3407
-30.880,3835
-29.293,3432
-27.705,3746
-26.118,4449
-24.531,5293
-22.945,5459
-21.358,6544
-19.772,6418
-18.186,8940
-16.601,9390
-15.016,8867
-13.431,13009
-11.846,14289
-10.262,18934
-8.678,22436
-7.094,38514
-5.511,65535
-3.927,65535
-2.344,65535
-0.762,65535
0.821,65535
2.403,65535
3.984,65535
5.566,65535
7.147,59115
8.728,38520
10.309,22702
11.889,18812
13.469,14897
15.049,11974
16.629,8913
18.208,8769
19.787,6471
21.366,7553
22.944,6442
24.522,5937
26.100,5440
