FILETYPE=RAMAN SPECTRUM
DATETIME=2025-07-28 12:31:01
CCD=Artemis
CCDMODEL=Atik428EX
LASER=532
TEMPERATURE=0
IT=4000ms
BINNING_START=761
BINNING_LENGTH=10
MODEL=XperRAM-S
SPECTROMETER=XPE200
GRATING=1800
STARTFROM=-50
RSRANGE=726.503234371725
SPECTRATAKEN=1
DISPLAYMODE=LATEST
TYPE=RamanShift
XUNITS=1/cm
LEN=1931
XYDATA=
718.965,923
720.413,875
721.860,1018
723.307,857
724.754,899
726.200,987
727.647,1041
729.093,893
730.538,876
731.984,919
733.429,919
734.874,875
736.318,972
737.763,967
739.207,890
740.650,995
742.094,898
743.537,917
744.980,962
746.422,1030
747.865,1137
749.307,947
750.748,920
752.190,911
753.631,957
755.072,945
756.512,928
757.953,945
759.393,947
760.833,950
762.272,832
763.711,1028
765.150,895
766.589,839
768.027,868
769.465,903
770.903,956
772.340,984
773.777,1034
775.214,984
776.651,1012
778.087,977
779.523,1053
780.959,964
782.395,846
783.830,975
785.265,1031
786.699,958
788.134,889
789.568,868
791.002,971
792.435,881
793.868,865
795.301,864
796.734,819
798.166,855
799.598,902
801.030,916
802.462,851
803.893,948
805.324,874
806.754,881
808.185,956
809.615,944
811.045,976
812.474,941
813.904,846
815.332,950
816.761,912
818.190,946
819.618,959
821.046,966
822.473,868
823.900,921
825.327,988
826.754,900
828.180,889
829.607,838
831.032,829
832.458,964
833.883,928
835.308,952
836.733,861
838.157,878
839.581,823
841.005,975
842.429,1002
843.852,984
845.275,786
846.698,923
848.120,864
849.543,954
850.964,922
852.386,869
853.807,775
855.228,806
856.649,847
858.070,811
859.490,947
860.910,832
862.329,888
863.749,1048
865.168,949
866.586,872
868.005,930
869.423,964
870.841,818
872.259,851
873.676,824
875.093,879
876.510,840
877.926,840
879.343,947
880.758,867
882.174,839
883.589,824
885.005,894
886.419,892
887.834,869
889.248,952
890.662,950
892.076,870
893.489,936
894.902,916
896.315,868
897.727,938
899.140,845
900.552,766
901.963,854
903.375,947
904.786,893
906.197,940
907.607,1006
909.018,915
910.427,838
911.837,830
913.247,842
914.656,979
916.065,958
917.473,802
918.881,838
920.289,868
921.697,938
923.105,920
924.512,860
925.919,926
927.325,857
928.731,859
930.137,813
931.543,778
932.949,962
934.354,968
935.759,874
937.163,907
938.568,885
939.972,848
941.375,907
942.779,854
944.182,893
945.585,849
946.988,829
948.390,811
949.792,934
951.194,919
952.595,946
953.996,881
955.397,918
956.798,839
958.198,896
959.598,832
960.998,860
962.398,950
963.797,841
965.196,1305
966.595,897
967.993,942
969.391,876
970.789,960
972.186,862
973.584,911
974.981,912
976.377,897
977.774,903
979.170,961
980.566,816
981.961,865
983.356,778
984.751,828
986.146,967
987.540,760
988.935,850
990.328,902
991.722,830
993.115,895
994.508,852
995.901,862
997.293,942
998.686,830
1000.077,805
1001.469,887
1002.860,852
1004.251,807
1005.642,877
1007.033,808
1008.423,966
1009.813,959
1011.202,871
1012.592,844
1013.981,851
1015.369,913
1016.758,960
1018.146,908
1019.534,839
1020.921,850
1022.309,801
1023.696,790
1025.083,825
1026.469,885
1027.855,895
1029.241,882
1030.627,887
1032.012,959
1033.397,920
1034.782,831
1036.167,877
1037.551,786
1038.935,797
1040.319,926
1041.702,897
1043.085,885
1044.468,841
1045.850,904
1047.233,830
1048.615,863
1049.996,1004
1051.378,933
1052.759,880
1054.140,938
1055.520,855
1056.901,867
1058.281,859
1059.660,872
1061.040,858
1062.419,848
1063.798,843
1065.176,820
1066.555,1017
1067.933,820
1069.310,917
1070.688,930
1072.065,916
1073.442,896
1074.818,882
1076.195,926
1077.571,980
1078.947,917
1080.322,829
1081.697,831
1083.072,750
1084.447,789
1085.821,920
1087.195,880
1088.569,926
1089.942,815
1091.316,822
1092.689,834
1094.061,796
1095.434,803
1096.806,896
1098.177,908
1099.549,875
1100.920,799
1102.291,878
1103.662,866
1105.032,882
1106.402,762
1107.772,903
1109.142,812
1110.511,886
1111.880,883
1113.249,865
1114.617,829
1115.985,886
1117.353,893
1118.721,968
1120.088,898
1121.455,790
1122.822,814
1124.188,866
1125.554,924
1126.920,876
1128.286,924
1129.651,878
1131.016,914
1132.381,853
1133.745,872
1135.109,731
1136.473,816
1137.837,768
1139.200,796
1140.563,873
1141.926,856
1143.289,818
1144.651,870
1146.013,893
1147.374,829
1148.736,801
1150.097,800
1151.458,825
1152.818,824
1154.178,960
1155.538,919
1156.898,925
1158.257,832
1159.617,866
1160.975,899
1162.334,939
1163.692,892
1165.050,794
1166.408,804
1167.765,866
1169.122,886
1170.479,926
1171.836,872
1173.192,905
1174.548,872
1175.904,857
1177.259,913
1178.614,852
1179.969,952
1181.324,836
1182.678,919
1184.032,828
1185.386,860
1186.739,847
1188.093,1002
1189.446,844
1190.798,997
1192.150,864
1193.503,800
1194.854,894
1196.206,897
1197.557,828
1198.908,810
1200.259,794
1201.609,831
1202.959,851
1204.309,871
1205.658,891
1207.008,905
1208.357,854
1209.705,794
1211.054,819
1212.402,912
1213.750,823
1215.097,868
1216.444,902
1217.791,871
1219.138,901
1220.485,833
1221.831,734
1223.177,928
1224.522,882
1225.867,734
1227.212,844
1228.557,841
1229.902,850
1231.246,794
1232.590,894
1233.933,845
1235.277,889
1236.620,828
1237.962,905
1239.305,865
1240.647,1001
1241.989,894
1243.331,862
1244.672,855
1246.013,869
1247.354,903
1248.694,849
1250.035,822
1251.375,899
1252.714,828
1254.054,860
1255.393,923
1256.731,800
1258.070,953
1259.408,863
1260.746,870
1262.084,921
1263.421,898
1264.759,849
1266.095,778
1267.432,810
1268.768,946
1270.104,980
1271.440,777
1272.775,828
1274.111,844
1275.445,862
1276.780,789
1278.114,911
1279.448,853
1280.782,904
1282.116,829
1283.449,799
1284.782,914
1286.114,754
1287.447,868
1288.779,826
1290.111,853
1291.442,882
1292.773,823
1294.104,814
1295.435,916
1296.765,829
1298.095,843
1299.425,836
1300.755,776
1302.084,823
1303.413,949
1304.742,871
1306.070,863
1307.398,843
1308.726,902
1310.054,910
1311.381,860
1312.708,838
1314.035,954
1315.361,839
1316.687,842
1318.013,741
1319.339,922
1320.664,838
1321.989,902
1323.314,917
1324.638,921
1325.963,810
1327.287,910
1328.610,944
1329.934,895
1331.257,867
1332.579,824
1333.902,875
1335.224,902
1336.546,892
1337.868,849
1339.189,856
1340.510,887
1341.831,956
1343.152,886
1344.472,981
1345.792,850
1347.112,833
1348.431,906
1349.750,928
1351.069,834
1352.388,858
1353.706,873
1355.024,882
1356.342,870
1357.659,979
1358.976,991
1360.293,808
1361.610,799
1362.926,818
1364.242,886
1365.558,887
1366.874,911
1368.189,916
1369.504,875
1370.818,856
1372.133,867
1373.447,913
1374.761,773
1376.074,871
1377.387,882
1378.700,944
1380.013,884
1381.325,885
1382.638,792
1383.949,891
1385.261,974
1386.572,929
1387.883,867
1389.194,848
1390.504,825
1391.815,921
1393.125,892
1394.434,920
1395.743,929
1397.053,913
1398.361,899
1399.670,872
1400.978,876
1402.286,768
1403.594,792
1404.901,849
1406.208,962
1407.515,779
1408.821,858
1410.128,886
1411.433,808
1412.739,861
1414.045,810
1415.350,920
1416.655,919
1417.959,901
1419.263,916
1420.567,838
1421.871,787
1423.175,889
1424.478,821
1425.781,799
1427.083,911
1428.385,754
1429.687,870
1430.989,801
1432.291,865
1433.592,914
1434.893,858
1436.193,865
1437.494,790
1438.794,895
1440.094,852
1441.393,934
1442.692,863
1443.991,922
1445.290,904
1446.588,1033
1447.887,809
1449.184,852
1450.482,813
1451.779,828
1453.076,981
1454.373,766
1455.669,878
1456.966,855
1458.261,787
1459.557,846
1460.852,781
1462.147,826
1463.442,805
1464.737,898
1466.031,894
1467.325,842
1468.618,886
1469.912,836
1471.205,822
1472.498,837
1473.790,842
1475.082,834
1476.374,785
1477.666,948
1478.957,901
1480.248,826
1481.539,886
1482.830,893
1484.120,832
1485.410,862
1486.700,896
1487.989,805
1489.278,852
1490.567,844
1491.856,843
1493.144,890
1494.432,810
1495.720,809
1497.008,885
1498.295,847
1499.582,868
1500.868,785
1502.155,865
1503.441,910
1504.727,919
1506.012,817
1507.297,908
1508.582,782
1509.867,985
1511.151,810
1512.436,944
1513.719,877
1515.003,908
1516.286,917
1517.569,869
1518.852,806
1520.134,911
1521.417,810
1522.698,844
1523.980,838
1525.261,874
1526.542,894
1527.823,819
1529.104,884
1530.384,831
1531.664,860
1532.944,818
1534.223,936
1535.502,795
1536.781,793
1538.059,879
1539.338,950
1540.616,841
1541.893,835
1543.171,822
1544.448,794
1545.725,798
1547.001,865
1548.278,918
1549.554,901
1550.829,794
1552.105,822
1553.380,877
1554.655,829
1555.930,831
1557.204,971
1558.478,842
1559.752,801
1561.025,922
1562.299,813
1563.572,849
1564.844,766
1566.117,859
1567.389,851
1568.661,822
1569.932,931
1571.203,785
1572.474,836
1573.745,862
1575.016,919
1576.286,921
1577.556,896
1578.825,875
1580.095,839
1581.364,713
1582.632,862
1583.901,866
1585.169,806
1586.437,881
1587.705,762
1588.972,848
1590.239,752
1591.506,740
1592.773,808
1594.039,763
1595.305,767
1596.570,901
1597.836,951
1599.101,866
1600.366,908
1601.631,792
1602.895,753
1604.159,791
1605.423,831
1606.686,808
1607.949,835
1609.212,830
1610.475,801
1611.737,839
1612.999,846
1614.261,852
1615.523,845
1616.784,815
1618.045,745
1619.306,688
1620.566,834
1621.826,828
1623.086,793
1624.345,850
1625.605,798
1626.864,747
1628.123,869
1629.381,837
1630.639,758
1631.897,812
1633.155,779
1634.412,905
1635.669,886
1636.926,810
1638.182,777
1639.439,821
1640.695,731
1641.950,853
1643.206,841
1644.461,821
1645.716,830
1646.970,822
1648.225,730
1649.479,782
1650.732,822
1651.986,857
1653.239,858
1654.492,788
1655.744,807
1656.997,795
1658.249,815
1659.501,867
1660.752,859
1662.003,810
1663.254,817
1664.505,842
1665.755,820
1667.005,889
1668.255,818
1669.505,801
1670.754,663
1672.003,868
1673.252,775
1674.500,834
1675.748,872
1676.996,805
1678.244,798
1679.491,846
1680.738,741
1681.985,839
1683.232,851
1684.478,796
1685.724,728
1686.969,783
1688.215,847
1689.460,787
1690.705,764
1691.949,860
1693.194,841
1694.438,888
1695.681,771
1696.925,815
1698.168,786
1699.411,688
1700.653,844
1701.896,766
1703.138,794
1704.380,866
1705.621,746
1706.862,864
1708.103,739
1709.344,869
1710.584,782
1711.824,770
1713.064,836
1714.304,792
1715.543,838
1716.782,789
1718.021,880
1719.259,800
1720.497,727
1721.735,742
1722.973,778
1724.210,726
1725.447,726
1726.684,822
1727.921,778
1729.157,781
1730.393,869
1731.628,778
1732.864,779
1734.099,755
1735.334,792
1736.568,807
1737.803,809
1739.037,799
1740.270,862
1741.504,688
1742.737,762
1743.970,765
1745.202,750
1746.435,823
1747.667,793
1748.899,754
1750.130,779
1751.361,768
1752.592,839
1753.823,805
1755.053,769
1756.283,736
1757.513,804
1758.743,826
1759.972,765
1761.201,867
1762.430,851
1763.658,792
1764.887,771
1766.114,787
1767.342,634
1768.569,788
1769.796,849
1771.023,732
1772.250,782
1773.476,855
1774.702,825
1775.928,808
1777.153,733
1778.378,845
1779.603,839
1780.828,933
1782.052,703
1783.276,772
1784.500,742
1785.723,785
1786.946,881
1788.169,772
1789.392,806
1790.614,762
1791.836,763
1793.058,820
1794.280,834
1795.501,758
1796.722,752
1797.943,865
1799.163,822
1800.383,867
1801.603,755
1802.823,814
1804.042,827
1805.261,690
1806.480,850
1807.698,790
1808.917,731
1810.134,766
1811.352,773
1812.570,795
1813.787,735
1815.003,811
1816.220,754
1817.436,856
1818.652,840
1819.868,783
1821.083,823
1822.299,850
1823.514,758
1824.728,831
1825.942,689
1827.157,916
1828.370,760
1829.584,724
1830.797,723
1832.010,815
1833.223,789
1834.435,770
1835.647,690
1836.859,754
1838.071,762
1839.282,764
1840.493,769
1841.704,894
1842.914,849
1844.124,817
1845.334,773
1846.544,713
1847.753,713
1848.962,863
1850.171,765
1851.380,726
1852.588,762
1853.796,720
1855.004,744
1856.211,791
1857.418,713
1858.625,711
1859.832,832
1861.038,879
1862.244,750
1863.450,807
1864.655,835
1865.861,759
1867.066,743
1868.270,756
1869.475,808
1870.679,682
1871.883,832
1873.086,781
1874.289,731
1875.492,715
1876.695,681
1877.898,786
1879.100,812
1880.302,848
1881.503,776
1882.705,849
1883.906,703
1885.107,770
1886.307,737
1887.507,793
1888.707,802
1889.907,810
1891.107,651
1892.306,831
1893.505,808
1894.703,731
1895.901,884
1897.100,833
1898.297,666
1899.495,721
1900.692,697
1901.889,842
1903.086,730
1904.282,780
1905.478,748
1906.674,701
1907.870,711
1909.065,780
1910.260,736
1911.455,730
1912.649,764
1913.843,779
1915.037,871
1916.231,805
1917.424,743
1918.617,785
1919.810,692
1921.003,694
1922.195,745
1923.387,786
1924.579,685
1925.770,826
1926.961,747
1928.152,737
1929.343,729
1930.533,698
1931.723,728
1932.913,740
1934.102,638
1935.292,794
1936.481,676
1937.669,685
1938.858,766
1940.046,786
1941.234,808
1942.421,745
1943.608,773
1944.795,751
1945.982,706
1947.169,787
1948.355,711
1949.541,686
1950.727,764
1951.912,751
1953.097,670
1954.282,852
1955.466,772
1956.651,818
1957.835,710
1959.018,790
1960.202,740
1961.385,758
1962.568,794
1963.751,708
1964.933,734
1966.115,696
1967.297,649
1968.478,661
1969.660,697
1970.841,822
1972.021,680
1973.202,683
1974.382,754
1975.562,675
1976.741,705
1977.921,667
1979.100,793
1980.278,740
1981.457,652
1982.635,801
1983.813,740
1984.991,802
1986.168,713
1987.345,726
1988.522,779
1989.699,756
1990.875,692
1992.051,678
1993.227,637
1994.402,643
1995.578,635
1996.752,776
1997.927,683
1999.102,703
2000.276,771
2001.449,702
2002.623,652
2003.796,760
2004.969,753
2006.142,825
2007.315,712
2008.487,715
2009.659,718
2010.830,708
2012.002,760
2013.173,657
2014.344,749
2015.514,649
2016.684,693
2017.854,719
2019.024,702
2020.193,634
2021.363,720
2022.532,701
2023.700,710
2024.869,708
2026.037,693
2027.204,787
2028.372,716
2029.539,656
2030.706,667
2031.873,699
2033.039,704
2034.205,701
2035.371,651
2036.537,742
2037.702,674
2038.867,666
2040.032,655
2041.197,743
2042.361,809
2043.525,692
2044.688,638
2045.852,654
2047.015,733
2048.178,696
2049.340,686
2050.503,667
2051.665,588
2052.827,704
2053.988,772
2055.149,654
2056.310,654
2057.471,703
2058.631,664
2059.791,671
2060.951,680
2062.111,724
2063.270,724
2064.429,710
2065.588,756
2066.746,707
2067.905,657
2069.063,783
2070.220,674
2071.378,631
2072.535,735
2073.691,780
2074.848,619
2076.004,708
2077.160,641
2078.316,705
2079.472,763
2080.627,708
2081.782,692
2082.936,681
2084.091,683
2085.245,680
2086.399,674
2087.552,698
2088.705,610
2089.858,655
2091.011,647
2092.164,725
2093.316,672
2094.468,627
2095.619,664
2096.771,586
2097.922,626
2099.073,798
2100.223,723
2101.373,721
2102.523,605
2103.673,651
2104.823,641
2105.972,607
2107.121,588
2108.269,722
2109.418,616
2110.566,577
2111.714,678
2112.861,676
2114.008,672
2115.155,640
2116.302,648
2117.449,640
2118.595,666
2119.741,636
2120.886,696
2122.032,618
2123.177,621
2124.322,700
2125.466,663
2126.610,787
2127.754,715
2128.898,652
2130.041,630
2131.185,683
2132.328,594
2133.470,647
2134.612,650
2135.755,637
2136.896,644
2138.038,676
2139.179,674
2140.320,666
2141.461,618
2142.601,660
2143.741,679
2144.881,690
2146.021,592
2147.160,694
2148.299,603
2149.438,620
2150.577,749
2151.715,697
2152.853,616
2153.991,752
2155.128,656
2156.265,655
2157.402,664
2158.539,631
2159.675,690
2160.811,710
2161.947,713
2163.083,700
2164.218,613
2165.353,714
2166.487,628
2167.622,652
2168.756,570
2169.890,621
2171.024,682
2172.157,600
2173.290,607
2174.423,614
2175.555,706
2176.688,641
2177.820,606
2178.951,657
2180.083,682
2181.214,678
2182.345,646
2183.475,630
2184.606,660
2185.736,649
2186.866,612
2187.995,631
2189.124,683
2190.253,664
2191.382,627
2192.511,550
2193.639,614
2194.767,645
2195.894,659
2197.022,529
2198.149,641
2199.276,655
2200.402,614
2201.528,572
2202.654,602
2203.780,649
2204.905,630
2206.031,611
2207.156,734
2208.280,688
2209.405,654
2210.529,634
2211.652,635
2212.776,586
2213.899,594
2215.022,657
2216.145,640
2217.267,582
