FILETYPE=RAMAN SPECTRUM
DATETIME=2025-07-28 12:37:37
CCD=Artemis
CCDMODEL=Atik428EX
LASER=532
TEMPERATURE=0
IT=4000ms
BINNING_START=761
BINNING_LENGTH=10
MODEL=XperRAM-S
SPECTROMETER=XPE200
GRATING=1800
STARTFROM=-50
RSRANGE=726.503234371725
SPECTRATAKEN=1
DISPLAYMODE=LATEST
TYPE=RamanShift
XUNITS=1/cm
LEN=1931
XYDATA=
-468.195,686
-466.532,713
-464.869,816
-463.206,722
-461.544,794
-459.882,796
-458.220,737
-456.558,720
-454.897,770
-453.236,933
-451.575,866
-449.915,790
-448.255,855
-446.595,749
-444.935,722
-443.276,852
-441.617,786
-439.958,858
-438.299,797
-436.641,818
-434.983,807
-433.326,831
-431.668,862
-430.011,820
-428.354,753
-426.698,741
-425.042,763
-423.386,808
-421.730,833
-420.074,823
-418.419,751
-416.764,838
-415.110,838
-413.456,787
-411.802,803
-410.148,796
-408.494,891
-406.841,939
-405.188,984
-403.536,1226
-401.883,1882
-400.231,2890
-398.579,2826
-396.928,1495
-395.277,1147
-393.626,881
-391.975,798
-390.325,788
-388.674,805
-387.025,924
-385.375,736
-383.726,796
-382.077,774
-380.428,950
-378.780,837
-377.131,1220
-375.484,2348
-373.836,2637
-372.189,1625
-370.542,1076
-368.895,961
-367.248,817
-365.602,840
-363.956,842
-362.311,823
-360.665,886
-359.020,718
-357.375,821
-355.731,807
-354.087,895
-352.443,811
-350.799,818
-349.156,777
-347.512,824
-345.870,874
-344.227,807
-342.585,743
-340.943,763
-339.301,894
-337.660,794
-336.018,911
-334.378,938
-332.737,824
-331.097,797
-329.457,831
-327.817,737
-326.177,891
-324.538,902
-322.899,861
-321.261,910
-319.622,866
-317.984,826
-316.346,1005
-314.709,899
-313.072,898
-311.435,696
-309.798,801
-308.161,925
-306.525,890
-304.889,924
-303.254,873
-301.619,885
-299.984,822
-298.349,894
-296.714,787
-295.080,891
-293.446,941
-291.813,874
-290.180,773
-288.546,809
-286.914,949
-285.281,1012
-283.649,1014
-282.017,858
-280.385,821
-278.754,878
-277.123,919
-275.492,997
-273.862,836
-272.231,826
-270.602,943
-268.972,841
-267.342,889
-265.713,966
-264.085,929
-262.456,888
-260.828,887
-259.200,946
-257.572,898
-255.945,882
-254.317,868
-252.691,895
-251.064,913
-249.438,849
-247.812,958
-246.186,902
-244.560,1155
-242.935,904
-241.310,938
-239.686,953
-238.061,914
-236.437,897
-234.814,898
-233.190,943
-231.567,867
-229.944,983
-228.321,973
